timestamp,ax,ay,az,gx,gy,gz,p1,p2
18618,7.56,6.97,-3.02,0.04,0.13,-0.01,24,21
18640,7.57,7.03,-2.79,-0.01,0.15,-0.05,21,26
18662,7.21,7.48,-2.13,-0.01,0.11,0.01,22,29
18684,7.24,7.13,-2.25,0.04,0.01,0.03,22,22
18707,7.4,7.11,-3.09,-0.01,-0.02,-0.03,23,26
18729,7.55,7.15,-2.94,-0.12,0.02,-0.09,25,20
18751,7.29,7.21,-1.61,-0.11,-0.13,-0.12,23,22
18774,7.29,7.33,-2.33,-0.03,-0.19,-0.1,26,26
18797,7.24,7.3,-3.39,-0.03,0.01,-0.06,22,25
18820,7.72,7.3,-3.28,-0.17,0.05,-0.17,22,23
18842,6.78,7.12,-2.16,-0.18,0.08,-0.2,20,30
18864,8.29,7.19,-1.87,-0.1,-0.06,-0.41,20,28
18887,6.95,7.24,-2.22,0.05,-0.05,-0.4,22,18
18909,7.17,7.18,-2.05,0.11,-0.09,-0.24,25,27
18931,7.08,7.45,-2.21,0.02,-0.17,-0.05,19,27
18953,6.74,7.35,-2.15,0.05,-0.24,-0.06,22,34
18975,6.53,7.27,-2.76,0.07,-0.17,0.04,22,28
18997,6.58,7.35,-3.37,-0.06,0.06,0.32,24,14
19019,8.37,7.44,-2.96,-0.11,0.14,0.3,26,24
19041,6.64,7.41,-2.65,-0.22,0.16,0.19,23,22
19063,6.88,7.27,-2.81,-0.17,0.23,0.09,21,27
19085,7.13,7.27,-2.75,-0.17,0.26,0.04,22,22
19107,7.83,7.53,-3.0,-0.22,0.29,-0.05,23,25
19129,7.33,7.15,-1.39,-0.21,0.23,-0.21,27,27
19151,7.08,7.64,-1.5,-0.13,-0.0,-0.46,24,34
19173,6.24,6.85,-1.52,0.02,-0.12,-0.39,20,25
19195,5.44,7.08,-1.72,0.1,-0.25,-0.26,22,37
19217,6.49,7.61,-2.48,0.16,-0.36,-0.06,20,33
19239,6.3,7.69,-2.64,0.21,-0.14,0.04,23,24
19261,6.67,7.9,-1.95,0.29,-0.02,0.23,27,31
19283,5.4,9.57,-1.31,0.46,-0.09,0.4,25,18
19305,6.57,8.2,-1.05,0.58,-0.6,0.86,23,24
19327,7.77,7.23,-3.38,0.06,-0.7,0.67,22,28
19349,7.16,6.41,-2.44,0.16,-0.86,0.55,23,29
19371,7.52,5.94,-4.75,0.09,-0.75,0.45,23,25
19393,7.7,6.01,-5.36,0.04,-0.43,0.32,22,25
19415,8.14,6.28,-5.24,-0.09,-0.11,0.1,22,13
19437,7.24,5.72,-4.79,-0.04,0.11,-0.07,21,22
19459,7.68,6.35,-4.55,-0.3,0.39,-0.25,22,36
19481,7.29,7.02,-3.36,-0.47,0.43,-0.36,27,24
19503,7.03,7.34,-2.89,-0.59,0.38,-0.26,21,25
19526,7.14,7.3,-1.9,-0.45,0.32,-0.22,22,24
19548,7.24,7.18,-2.09,-0.2,0.19,-0.2,22,33
19570,7.36,7.37,-2.71,-0.17,0.09,-0.18,22,22
19592,7.01,7.19,-2.55,-0.17,0.11,-0.17,25,26
19614,7.02,7.3,-2.2,-0.14,0.08,-0.15,23,28
19636,6.93,7.39,-2.78,-0.09,0.02,-0.12,20,27
19658,7.39,6.95,-3.15,-0.08,0.06,-0.14,20,32
19680,6.86,7.87,-2.61,-0.12,0.04,-0.12,21,37
19702,7.1,7.35,-2.68,-0.1,0.08,-0.08,22,33
19724,6.88,7.5,-2.35,-0.04,0.07,-0.08,16,40
19746,7.0,7.35,-2.51,0.0,0.06,-0.07,20,28
19773,6.8,7.32,-2.73,0.02,0.08,-0.03,22,29
19795,7.21,7.12,-2.09,0.12,0.07,-0.04,24,36
19817,7.44,7.22,-1.8,0.2,-0.01,-0.12,26,34
19839,6.44,7.47,-3.04,0.32,-0.1,-0.22,23,27
19861,6.41,7.5,-3.62,0.11,0.0,-0.09,22,31
19883,7.44,7.43,-3.18,0.0,0.04,-0.21,22,27
19905,7.23,7.54,-2.9,-0.09,0.12,-0.07,22,2
19927,7.33,7.27,-2.14,-0.14,0.08,-0.17,25,29
19949,6.34,7.3,-2.46,-0.08,0.06,-0.07,20,18
19971,6.79,7.7,-3.34,-0.18,0.11,-0.09,23,29
19993,7.11,7.25,-2.64,-0.08,0.05,0.04,22,29
20015,6.51,7.27,-2.56,-0.17,0.01,0.1,22,29
20037,7.09,7.21,-2.52,-0.09,0.0,0.14,20,38
20059,7.18,7.5,-2.65,-0.03,0.08,0.15,25,26
20081,6.5,7.39,-2.57,-0.05,0.14,0.25,20,27
20103,7.84,7.44,-2.55,-0.07,0.14,0.23,21,23
20126,7.31,7.35,-2.68,-0.04,0.19,-0.02,23,17
20148,7.29,7.15,-2.04,0.04,0.15,-0.04,24,28
20171,7.03,7.22,-1.84,0.18,0.03,-0.06,23,27
20193,7.56,7.31,-1.99,0.2,-0.06,-0.13,21,21
20215,6.89,7.41,-2.42,0.17,-0.17,-0.16,24,23
20237,6.54,7.72,-2.55,0.06,-0.21,0.05,19,25
20259,7.42,8.53,-3.74,-0.09,-0.2,0.08,23,28
20281,5.76,9.03,0.1,0.07,-0.24,0.29,21,25
20303,7.01,6.95,-0.81,0.47,-0.95,0.42,23,27
20325,7.58,7.42,-3.29,-0.08,-0.84,0.29,25,32
20347,7.2,6.24,-3.53,-0.02,-0.98,0.2,23,28
20369,7.53,5.8,-5.33,-0.19,-0.62,0.03,22,34
20391,7.01,5.63,-5.55,0.17,-0.3,-0.12,20,24
20413,7.33,6.15,-7.43,-0.26,0.39,-0.31,26,28
20435,6.3,7.76,-3.38,-0.52,0.78,-0.32,23,26
20457,7.01,7.7,-0.78,-0.41,0.69,-0.21,21,25
20479,6.62,8.11,-0.31,-0.05,0.32,-0.09,22,20
20501,6.72,7.87,-1.4,0.17,-0.02,0.05,22,23
20523,6.93,7.29,-2.89,0.21,-0.17,0.11,20,21
20545,7.4,6.82,-4.13,0.12,-0.07,0.03,22,26
20567,7.44,7.2,-4.49,-0.08,0.14,-0.05,23,22
20589,7.21,7.13,-3.24,-0.2,0.25,-0.08,22,22
20611,6.97,7.67,-1.86,-0.14,0.24,-0.1,22,10
20633,7.04,7.07,-1.39,0.01,-0.03,-0.06,24,25
20655,7.2,7.32,-2.58,0.16,-0.16,-0.12,20,19
20677,6.64,7.56,-2.22,0.23,-0.26,-0.22,21,23
20699,5.55,7.79,-4.91,0.08,-0.0,-0.08,22,19
20721,6.8,7.44,-4.58,-0.18,0.28,0.01,22,23
20743,6.94,7.36,-2.24,-0.2,0.34,-0.01,21,23
20765,7.98,7.53,-1.7,-0.03,0.09,-0.17,24,28
20787,7.32,7.73,-2.8,0.05,-0.15,-0.42,26,25
20809,6.81,7.13,-2.75,0.1,-0.2,-0.6,22,27
20831,7.07,7.23,-3.95,0.05,-0.11,-0.49,21,31
20854,5.43,7.67,-3.96,-0.05,-0.06,-0.59,23,30
20877,4.99,7.57,-2.86,-0.05,0.07,-0.21,29,26
20899,6.58,7.54,-2.21,0.01,-0.07,-0.02,25,26
20921,6.19,7.56,-2.77,0.07,-0.23,-0.04,22,30
20943,6.08,7.58,-3.2,0.07,-0.24,0.03,27,24
20965,5.06,7.51,-3.39,-0.03,-0.2,0.35,22,26
20987,7.28,7.61,-3.95,-0.05,-0.03,0.43,23,27
21009,7.06,7.34,-2.83,-0.05,-0.02,0.37,21,23
21031,6.04,7.62,-2.97,-0.03,-0.03,0.32,24,23
21053,6.87,7.82,-3.56,-0.06,-0.01,0.26,23,19
21075,6.72,7.47,-3.35,-0.1,0.05,0.09,21,21
21097,6.8,7.65,-3.14,-0.12,0.26,0.16,19,16
21119,7.03,7.66,-3.7,-0.07,0.4,0.07,19,19
21141,7.26,7.81,-4.07,-0.19,0.42,-0.01,22,29
21163,7.07,7.3,-2.48,-0.2,0.39,-0.14,23,28
21185,7.83,7.63,-2.39,-0.08,0.28,-0.22,22,27
21207,8.13,7.26,-1.62,0.11,0.04,-0.37,21,30
21229,6.31,7.26,-1.68,0.3,-0.05,-0.3,22,29
21251,5.7,7.47,-2.23,0.57,-0.14,-0.18,22,32
21273,6.51,11.06,-6.29,0.49,-0.09,0.04,23,27
21295,5.26,8.04,-2.61,0.17,-0.13,0.03,25,28
21317,4.82,8.72,-5.25,-0.08,0.11,0.37,21,32
21339,6.87,9.85,0.15,-0.05,0.03,0.62,25,31
21361,6.0,7.33,1.29,0.73,-0.49,0.76,21,26
21383,7.22,5.94,-3.13,0.9,-0.96,0.49,22,28
21405,6.08,5.94,-6.61,-0.09,-0.75,0.2,24,28
21427,5.45,7.61,-6.08,-0.11,-0.65,0.29,24,31
21449,7.21,5.63,-6.3,-0.32,-0.09,0.18,25,26
21472,7.06,6.5,-4.98,-0.28,0.17,0.1,20,25
21494,7.32,6.66,-3.9,-0.03,0.3,0.3,24,25
21516,8.42,6.03,-3.53,-0.07,0.23,0.28,25,22
21538,7.91,6.57,-2.46,-0.15,0.07,0.16,20,21
21560,7.52,7.07,-3.0,-0.12,-0.05,0.13,24,23
21582,7.05,7.1,-3.88,-0.17,-0.12,0.09,26,27
21604,6.75,7.29,-4.01,-0.18,-0.02,0.1,22,14
21626,7.03,6.74,-4.04,-0.19,0.14,0.08,23,22
21648,6.99,7.47,-4.24,-0.66,0.24,0.09,23,20
21670,7.56,7.07,-2.06,-0.71,0.18,0.12,29,22
21692,7.44,6.15,-1.82,-0.22,0.04,0.03,22,21
21714,7.66,5.2,-3.2,0.54,0.15,-0.22,21,18
21736,6.82,7.48,-5.44,0.44,0.46,-0.29,18,20
21758,6.24,8.83,-3.96,-0.09,0.43,0.01,22,21
21785,8.43,6.76,-2.11,-0.03,0.15,0.01,20,25
21807,6.55,6.82,-2.56,0.21,-0.04,-0.1,21,23
21829,7.13,7.04,-4.27,0.1,-0.03,-0.08,21,16
21851,7.13,7.39,-5.13,-0.13,0.03,-0.03,22,14
21873,7.0,6.68,-2.51,-0.15,0.1,-0.08,20,20
21895,7.07,7.54,-3.13,-0.05,0.09,-0.06,23,19
21917,7.05,7.14,-3.41,-0.03,0.05,-0.04,22,19
21939,7.11,7.1,-3.14,0.0,0.05,-0.04,22,23
21962,7.09,7.14,-3.44,0.0,0.09,-0.03,23,19
21984,7.17,7.05,-3.29,-0.02,0.1,-0.03,33,14
22006,7.01,7.04,-3.1,-0.03,0.05,-0.03,27,16
22028,7.05,7.09,-3.11,0.01,0.08,-0.01,22,23
22050,7.06,7.21,-3.55,0.02,0.17,0.02,19,22
22072,6.88,6.96,-3.22,0.02,0.2,0.03,22,20
22094,7.38,7.13,-3.18,0.02,0.16,0.01,18,32
22116,7.45,7.23,-3.43,0.2,0.02,-0.17,19,22
22138,6.85,7.11,-3.49,0.38,-0.23,-0.44,22,20
22160,6.97,6.8,-3.31,0.3,-0.19,-0.46,22,25
22182,7.26,7.36,-3.01,0.03,0.04,-0.23,22,34
22204,6.89,7.02,-2.67,0.02,0.07,-0.09,23,34
22226,7.21,7.16,-3.37,0.04,0.01,-0.07,24,29
22248,5.76,7.52,-4.39,-0.18,0.16,0.13,21,29
22270,6.72,6.56,-2.49,-0.3,0.26,0.42,20,24
22292,6.83,6.88,-3.64,-0.23,0.4,0.42,21,21
22314,7.45,7.26,-3.4,-0.09,0.36,0.27,20,24
22336,6.95,7.13,-3.68,-0.03,0.18,-0.02,23,21
22358,7.06,7.1,-3.39,-0.09,0.19,0.02,23,22
22380,7.8,7.25,-2.79,-0.06,0.01,-0.12,23,24
22402,8.14,7.38,-3.56,-0.02,-0.34,-0.6,23,27
22424,7.31,7.04,-2.9,0.09,-0.56,-0.89,22,34
22446,5.56,6.81,-4.29,0.03,-0.25,-0.64,21,30
22468,6.26,7.76,-3.08,-0.01,0.07,-0.33,22,28
22490,7.03,7.14,-1.92,0.03,0.05,-0.22,24,28
22512,5.29,7.44,-2.85,0.0,-0.0,-0.09,23,30
22534,7.05,7.25,-2.88,0.03,-0.2,-0.02,23,24
22556,6.49,7.35,-2.84,0.08,-0.28,-0.05,22,36
22578,6.24,7.44,-3.54,0.08,-0.23,0.02,28,25
22600,4.99,7.57,-4.81,-0.06,0.02,0.26,20,21
22622,6.58,7.27,-3.92,-0.29,-0.01,0.36,25,23
22644,6.25,6.83,-2.96,-0.39,0.06,0.42,23,22
22666,7.52,6.99,-2.39,-0.33,-0.13,0.4,25,27
22688,7.24,7.13,-4.64,0.06,-0.08,-0.03,21,17
22710,6.75,7.39,-4.51,-0.12,0.3,0.03,26,20
22732,6.98,7.25,-2.89,-0.13,0.33,0.07,24,17
22754,6.97,7.26,-2.32,-0.01,0.13,0.04,21,8
22776,6.93,7.38,-2.95,0.09,0.05,0.06,21,33
22798,7.02,7.99,-2.41,0.2,-0.03,0.07,22,17
22820,5.94,9.44,-0.8,0.31,-0.24,0.13,26,20
22842,5.79,7.1,-0.18,0.87,-0.75,0.64,24,41
22864,7.94,5.85,-4.6,0.7,-0.93,0.42,19,26
22886,7.21,6.79,-5.43,0.44,-0.8,0.18,23,20
22908,6.0,6.5,-6.62,0.2,-0.5,0.24,23,15
22930,7.58,6.24,-6.75,-0.59,0.18,0.13,21,18
22952,6.88,5.86,-4.91,-0.83,0.36,0.0,19,16
22974,7.75,7.28,-2.0,-0.53,0.4,-0.07,22,17
22996,6.77,6.91,-1.24,0.2,-0.05,-0.03,19,13
23018,6.98,6.6,-4.38,0.49,-0.17,0.05,22,20
23040,7.6,6.16,-5.97,0.22,0.04,-0.05,21,20
23062,7.5,6.66,-4.75,-0.09,0.06,-0.07,23,19
23084,6.99,7.04,-3.26,-0.03,-0.13,-0.06,26,20
23106,6.68,7.09,-4.34,0.03,-0.18,-0.14,27,29
23128,5.95,7.75,-4.88,-0.02,0.01,-0.1,21,16
23150,6.38,7.33,-3.9,-0.02,0.1,0.05,24,20
23172,7.2,6.67,-3.63,0.11,0.09,0.05,23,20
23194,7.42,6.63,-3.98,0.05,0.03,-0.05,22,18
23217,6.9,6.61,-3.72,0.1,0.02,-0.08,21,19
23239,7.04,6.47,-4.37,0.15,0.02,-0.12,19,22
23261,6.73,7.01,-4.99,0.02,0.12,-0.15,20,18
23283,6.65,6.83,-4.56,-0.13,0.27,-0.1,20,20
23305,6.67,7.12,-3.7,-0.13,0.34,-0.09,23,20
23327,6.74,7.09,-3.07,0.0,0.16,0.06,25,30
23349,7.46,7.14,-3.62,0.02,0.07,0.02,26,20
23371,6.7,6.97,-3.92,-0.02,-0.05,-0.03,23,18
23393,6.99,6.99,-4.02,-0.05,-0.09,-0.03,19,21
23415,6.64,7.18,-4.29,-0.06,-0.01,-0.05,21,15
23437,6.45,7.13,-4.33,-0.11,0.09,0.02,22,18
23459,6.81,7.06,-3.92,-0.11,0.21,0.03,21,18
23481,8.32,7.76,-4.34,-0.18,0.2,-0.14,21,21
23503,7.32,7.02,-3.94,-0.3,-0.03,-0.49,21,23
23525,5.71,6.79,-3.32,-0.16,-0.04,-0.45,21,26
23547,7.16,7.02,-3.3,0.0,-0.0,-0.28,22,18
23569,5.57,7.18,-3.45,0.04,-0.07,-0.15,20,18
23591,6.62,7.01,-4.03,0.04,-0.22,-0.07,21,23
23613,6.01,7.3,-3.89,0.02,-0.18,-0.03,23,22
23635,5.84,7.22,-4.04,-0.01,-0.08,0.16,21,22
23657,7.05,7.56,-3.43,-0.09,0.05,0.42,22,16
23679,5.72,6.9,-4.68,-0.18,0.17,0.44,22,13
23701,6.32,7.0,-3.37,-0.23,0.08,0.46,24,23
23723,7.88,6.96,-3.27,-0.1,-0.15,0.11,26,23
23745,6.79,7.19,-4.54,-0.05,-0.01,0.02,24,17
23767,7.12,6.97,-4.44,-0.13,0.22,0.06,25,14
23794,6.83,7.13,-3.37,-0.11,0.2,0.04,21,24
23816,7.09,6.94,-3.38,-0.05,0.19,0.04,21,23
23838,7.34,6.93,-3.18,-0.01,0.12,-0.01,19,25
23860,6.77,7.12,-3.67,0.02,0.03,-0.03,20,14
23882,6.66,7.13,-4.23,-0.04,0.12,0.04,23,16
23904,6.65,7.26,-3.94,-0.06,0.34,0.11,23,49
23926,7.85,7.09,-3.22,-0.01,0.33,0.06,22,14
23948,7.12,7.19,-2.43,0.08,0.12,-0.03,27,16
23971,6.19,8.64,-1.94,0.26,-0.07,0.18,20,17
23993,6.65,7.6,-2.01,0.56,-0.34,0.45,21,20
24015,7.56,6.32,-3.56,0.56,-0.51,0.4,22,15
24037,7.31,6.19,-4.77,0.32,-0.46,0.22,22,15
24059,7.1,6.32,-4.99,0.13,-0.31,0.15,27,16
24081,7.01,6.16,-4.64,-0.0,-0.13,0.13,23,15
24103,7.41,5.97,-4.92,-0.17,-0.01,0.03,25,18
24125,7.38,5.92,-4.1,-0.15,0.0,-0.12,23,19
24147,7.11,6.0,-4.54,-0.05,-0.01,-0.22,25,22
24169,6.99,7.1,-4.51,-0.15,0.04,-0.16,25,16
24191,6.94,7.13,-4.54,-0.33,0.16,-0.03,21,18
24213,7.09,7.93,-2.05,-0.16,0.07,0.03,20,17
24235,6.85,6.43,-2.94,0.22,-0.24,0.11,22,17
24257,7.52,5.88,-5.12,0.22,-0.24,0.01,24,11
24279,7.13,5.85,-5.83,0.06,-0.01,-0.12,23,18
24301,6.91,6.57,-5.64,-0.14,0.24,-0.11,22,25
24324,6.77,7.45,-3.84,-0.23,0.33,-0.03,24,16
24346,7.21,7.08,-2.57,-0.21,0.16,-0.03,20,23
24368,6.98,6.96,-2.77,-0.06,-0.07,-0.06,20,15
24390,6.99,6.98,-3.82,-0.04,-0.19,-0.03,23,15
24412,6.83,6.94,-4.48,-0.06,-0.15,0.02,20,17
24434,7.18,5.88,-5.15,-0.11,0.03,-0.03,21,17
24456,7.43,5.74,-5.3,-0.31,0.24,-0.26,20,22
24478,6.69,6.25,-5.26,-0.58,0.42,-0.29,22,21
24501,7.14,7.01,-2.54,-0.38,0.24,0.1,22,23
24523,8.07,7.64,-1.33,-0.19,0.13,-0.01,23,18
24545,6.57,7.19,-2.56,0.08,0.06,-0.07,19,10
24567,7.36,6.79,-3.68,0.19,0.05,-0.07,20,20
24589,7.28,6.76,-4.59,0.17,-0.12,-0.17,24,22
24611,6.5,7.32,-4.19,0.07,0.06,-0.17,24,17
24633,6.3,7.33,-3.3,-0.03,0.25,-0.0,20,17
24655,8.18,7.16,-3.55,0.07,0.14,-0.16,25,20
24677,7.09,7.28,-3.65,0.02,0.05,-0.14,26,15
24699,6.89,6.51,-3.85,-0.08,-0.03,-0.12,21,21
24721,6.24,6.72,-4.22,-0.06,0.12,-0.04,27,24
24743,7.48,6.97,-4.26,-0.09,0.44,-0.02,21,20
24765,8.25,6.58,-2.37,0.06,0.26,-0.32,23,24
24787,6.31,6.92,-3.29,0.26,0.01,-0.27,20,20
24809,6.2,7.02,-3.55,0.32,-0.08,-0.09,24,20
24831,6.52,6.92,-2.9,0.34,-0.2,0.02,25,22
24853,7.43,6.43,-3.04,0.51,-0.14,0.05,19,21
24875,7.14,7.59,-4.54,0.29,-0.01,-0.04,23,14
24897,6.34,7.69,-3.4,0.17,-0.01,0.03,25,17
24919,7.37,8.71,-3.1,0.18,0.12,0.03,26,26
24941,5.28,10.21,0.57,0.86,-0.15,0.71,25,24
24963,6.15,7.15,-2.46,1.44,-0.85,1.14,23,20
24985,6.68,6.48,-8.52,0.85,-0.33,1.19,22,20
25007,7.44,6.53,-8.36,0.56,-0.14,1.13,24,17
25029,9.02,4.32,-7.64,0.81,-0.1,0.95,19,20
25051,8.87,2.91,-10.17,0.97,0.13,0.54,24,23
25073,8.29,3.22,-11.75,0.57,0.66,0.03,20,22
25095,8.11,3.46,-8.48,0.44,1.06,-0.01,23,22
25117,8.64,2.7,-5.51,0.8,1.13,-0.23,23,25
25139,8.22,4.55,-4.89,1.2,1.17,-0.67,20,30
25161,7.03,5.42,-5.0,1.29,1.28,-0.66,26,12
25183,7.73,5.19,-3.7,1.14,1.24,-0.64,21,21
25205,6.8,4.39,-1.87,1.36,0.84,-0.77,23,20
25227,5.87,3.75,-3.5,1.53,0.44,-0.84,19,29
25249,5.85,3.79,-4.99,1.41,0.55,-0.84,19,23
25271,6.61,3.98,-3.44,1.17,0.55,-0.85,23,21
25293,6.05,5.15,-3.3,1.15,0.34,-0.79,20,20
25315,7.26,6.05,-5.02,0.67,0.44,-1.01,21,20
25337,5.84,7.11,-3.49,0.24,0.64,-0.68,21,19
25359,6.66,5.79,-1.03,0.0,0.28,-0.36,25,18
25381,7.22,5.56,-2.71,-0.05,0.07,-0.35,25,27
25403,7.14,6.94,-3.62,-0.01,0.0,-0.34,21,23
25425,7.25,7.19,-3.9,0.23,-0.2,-0.26,20,26
25447,6.95,6.99,-5.89,0.36,-0.37,-0.23,19,22
25469,6.95,6.7,-7.04,0.21,-0.09,-0.25,22,26
25491,6.25,7.65,-6.59,-0.21,0.21,-0.19,21,29
25513,6.4,6.73,-4.71,-0.67,0.49,-0.01,21,24
25535,10.07,9.05,-5.89,-1.15,0.82,-0.34,19,30
25557,7.94,11.02,-2.02,-1.05,0.66,-0.13,23,25
25579,6.23,4.76,-1.97,-0.52,-0.24,-0.01,21,39
25601,7.04,5.17,-5.31,-0.55,-0.13,-0.2,20,32
25623,7.71,6.31,-7.69,-0.83,0.09,-0.38,21,30
25645,6.99,5.64,-4.43,-0.71,0.23,-0.35,22,29
25667,7.0,5.53,-4.33,-0.43,0.48,-0.4,26,44
25689,6.87,7.21,-4.32,-0.51,0.51,-0.26,22,33
25711,7.0,7.65,-2.41,-0.59,0.41,0.05,22,35
25733,7.89,6.96,-1.64,-0.4,0.12,0.0,23,35
25755,7.18,7.08,-3.12,-0.27,-0.06,-0.06,21,43
25777,7.26,7.16,-4.13,-0.34,-0.01,0.05,24,30
25804,7.24,6.15,-3.85,-0.3,0.02,-0.08,20,30
25826,7.35,6.17,-4.46,-0.24,0.22,-0.18,21,25
25848,7.23,6.86,-3.92,-0.34,0.37,-0.23,20,26
25870,6.94,7.37,-2.83,-0.32,0.31,-0.13,19,33
25892,7.38,7.0,-2.59,-0.18,0.2,-0.08,20,30
25914,7.26,6.75,-3.3,-0.21,0.18,-0.13,22,26
25936,7.06,6.78,-4.36,-0.36,0.35,-0.13,22,27
25958,7.25,7.24,-3.62,-0.44,0.47,-0.15,23,29
25980,7.3,7.29,-2.51,-0.36,0.49,-0.14,21,27
26002,7.15,7.51,-1.51,-0.21,0.3,-0.12,23,38
26024,7.13,7.31,-1.98,-0.07,0.14,-0.06,24,34
26046,7.26,7.24,-3.28,-0.08,0.17,-0.05,20,36
26068,7.21,7.24,-3.22,-0.14,0.23,-0.06,25,32
26090,7.63,7.28,-2.03,-0.08,0.22,-0.09,23,35
26112,9.15,7.44,-0.3,0.33,-0.31,-0.49,27,42
26134,5.81,7.33,-2.94,0.36,-0.26,-0.61,19,42
26156,6.02,7.63,-3.22,0.24,0.03,-0.49,22,43
26178,6.24,7.27,-3.12,0.11,-0.06,-0.31,20,43
26200,6.62,7.61,-3.03,0.07,-0.12,-0.09,25,47
26222,6.31,8.08,-3.58,-0.32,-0.03,0.04,23,39
26244,6.11,7.28,-3.01,-0.4,0.13,0.22,22,32
26266,7.27,7.05,-2.52,-0.03,0.09,0.15,20,45
26288,7.17,7.51,-2.25,0.03,0.03,0.17,24,37
26310,6.93,7.07,-1.07,0.34,-0.16,0.21,20,28
26332,6.88,6.59,-2.82,0.54,-0.42,0.27,21,32
26354,8.12,6.49,-4.74,0.34,-0.21,0.1,21,32
26376,7.47,6.56,-5.23,-0.02,0.14,-0.25,19,30
26398,6.29,8.12,-3.42,-0.33,0.33,-0.07,20,35
26420,6.69,7.61,-2.51,-0.38,0.32,-0.06,20,34
26442,6.68,7.45,-0.42,-0.39,0.01,-0.06,23,46
26464,7.58,7.42,-1.47,-0.54,0.14,-0.17,24,43
26486,6.7,7.91,-2.64,-0.25,0.05,-0.05,17,35
26508,6.39,7.71,-2.13,-0.12,0.02,0.09,29,43
26530,7.12,7.84,-1.88,0.16,-0.08,0.2,20,36
26552,6.11,9.04,-0.78,0.38,-0.34,0.3,20,42
26574,7.58,7.23,-1.52,0.68,-0.64,0.38,21,32
26596,7.37,7.51,-2.99,0.32,-0.56,0.17,20,43
26618,5.78,6.79,-5.34,-0.33,-0.15,0.08,22,35
26640,6.8,7.07,-3.42,-0.49,-0.11,0.03,21,29
26662,7.1,6.52,-3.22,-0.34,-0.06,-0.04,22,33
26684,7.02,6.98,-3.8,0.1,-0.08,0.03,21,32
26706,7.28,6.55,-4.55,0.47,-0.11,0.19,22,34
26728,7.06,5.06,-6.33,0.45,0.17,0.12,21,35
26750,7.36,6.76,-4.81,0.02,0.54,-0.06,23,37
26772,7.37,6.84,-2.0,-0.18,0.46,-0.16,21,29
26794,7.24,7.6,-1.47,-0.03,0.29,-0.16,22,31
26816,6.98,7.8,-2.39,0.1,0.1,-0.09,22,32
26838,7.16,7.44,-2.95,0.07,0.03,-0.08,25,34
26860,7.03,7.14,-3.21,0.08,-0.03,-0.07,22,32
26882,6.98,6.95,-3.75,0.13,0.04,-0.1,24,34
26905,6.99,7.32,-3.74,0.05,0.16,-0.08,22,28
26927,6.84,7.05,-3.47,0.01,0.21,-0.02,26,38
26949,6.97,7.34,-2.97,-0.0,0.14,0.05,22,34
26972,7.07,7.01,-2.86,0.1,0.11,0.09,19,36
26994,7.11,6.9,-3.23,0.19,0.11,0.09,21,32
27016,7.31,6.75,-3.27,0.16,0.15,0.07,21,34
27038,7.41,7.19,-2.89,0.03,0.1,0.05,23,28
27060,7.48,7.0,-2.86,-0.01,0.05,0.01,21,32
27082,7.29,7.13,-3.18,-0.07,0.02,-0.02,22,35
27105,7.02,7.19,-3.13,-0.14,0.03,-0.01,25,41
27127,7.1,7.01,-3.37,-0.13,0.03,-0.01,20,29
27149,7.07,7.19,-3.33,-0.12,0.06,0.0,25,34
27171,7.22,6.92,-3.09,-0.13,0.07,0.02,22,30
27193,7.24,6.91,-2.92,-0.08,0.06,0.01,20,27
27215,7.12,6.86,-3.37,-0.12,0.11,-0.03,21,30
27237,7.08,7.21,-3.32,-0.15,0.2,-0.03,22,33
27259,7.3,7.33,-2.96,-0.14,0.23,-0.03,21,30
27281,7.24,7.13,-2.55,-0.13,0.17,-0.05,21,36
27303,7.25,7.05,-2.61,-0.1,0.05,-0.05,18,32
27325,7.2,7.25,-3.74,-0.12,0.2,-0.02,23,36
27347,7.14,7.25,-2.83,-0.16,0.24,-0.03,21,40
27369,7.3,7.19,-1.91,-0.09,0.12,-0.03,22,33
27391,7.54,7.23,-2.24,0.05,-0.07,-0.1,22,29
27413,8.46,7.31,-3.23,0.19,-0.21,-0.41,22,38
27435,6.33,7.29,-3.55,0.2,-0.25,-0.66,21,34
27457,5.48,7.42,-2.45,0.08,0.09,-0.3,22,27
27479,5.95,7.37,-2.35,-0.0,-0.02,-0.21,23,40
27501,6.68,7.34,-3.7,-0.04,-0.08,-0.05,24,37
27523,5.57,7.46,-2.68,-0.19,-0.02,0.11,22,33
27545,6.04,6.95,-2.77,-0.35,0.16,0.32,26,41
27567,5.73,6.8,-3.73,-0.25,0.26,0.33,22,27
27589,7.94,7.32,-3.1,-0.18,0.08,0.27,19,31
27611,7.28,7.56,-2.48,-0.1,0.2,0.05,23,25
27633,7.02,7.55,-1.58,0.04,0.1,0.09,22,24
27655,8.1,7.95,-1.83,0.18,-0.15,-0.0,20,31
27677,6.59,8.09,-2.59,0.06,-0.26,-0.05,20,34
27699,6.73,7.82,-1.59,0.19,-0.33,0.2,22,34
27721,7.15,6.98,-2.98,0.23,-0.42,0.12,20,30
27743,7.35,6.05,-4.48,0.14,-0.35,0.06,21,30
27765,6.51,6.36,-4.72,-0.52,0.22,-0.17,23,32
27787,6.66,8.08,-1.24,-0.66,0.1,-0.06,26,30
